BEGIN FCTP PROBLEM.    N360D         
 N360D          SOURCES=   50 , SINKS=  100 & MAX OPTOFV=UNKNOWN
ARCS
        1              127                4.     7548.        0.      168.    -1.     1. F
        1              108                8.     7548.        0.       57.    -1.     1. F
        1              101                6.     7279.        0.      576.    -1.     1. F
        1               61                8.     4341.        0.      252.    -1.     1. F
        1               53                8.     6584.        0.      273.    -1.     1. F
        1              122                6.     8667.        0.        7.    -1.     1. F
        1              132                4.     5893.        0.       47.    -1.     1. F
        1               59                8.     4903.        0.      334.    -1.     1. F
        1              114                6.     4776.        0.      576.    -1.     1. F
        1               87                4.     4626.        0.       27.    -1.     1. F
        1              146                5.     7450.        0.      576.    -1.     1. F
        1               63                8.    11658.        0.      576.    -1.     1. F
        1              112                5.     5736.        0.      534.    -1.     1. F
        1               60                3.     8969.        0.      130.    -1.     1. F
        1              103                7.     4269.        0.      209.    -1.     1. F
        1              147                5.    11935.        0.      207.    -1.     1. F
        1               88                7.     5330.        0.      563.    -1.     1. F
        1              143                6.     6664.        0.       24.    -1.     1. F
        1              140                7.     4941.        0.      313.    -1.     1. F
        1               84                8.     3729.        0.      334.    -1.     1. F
        1               52                5.    12610.        0.      526.    -1.     1. F
        1              129                7.     4956.        0.      545.    -1.     1. F
        1               55                6.     3580.        0.      576.    -1.     1. F
        1              149                4.     5008.        0.      576.    -1.     1. F
        1              113                3.     6962.        0.       12.    -1.     1. F
        1              136                6.     7928.        0.      576.    -1.     1. F
        1              137                4.    11548.        0.      465.    -1.     1. F
        1              123                5.     6333.        0.      576.    -1.     1. F
        1              141                6.    11169.        0.      576.    -1.     1. F
        1               74                5.     6939.        0.      576.    -1.     1. F
        1               79                7.     9830.        0.      576.    -1.     1. F
        1               92                8.     4388.        0.        6.    -1.     1. F
        1              115                6.     7341.        0.      576.    -1.     1. F
        1              117                6.     6055.        0.      576.    -1.     1. F
        1               76                3.    10211.        0.      487.    -1.     1. F
        1               67                6.     9839.        0.       40.    -1.     1. F
        1              131                6.     7955.        0.       12.    -1.     1. F
        1               64                7.     7888.        0.       20.    -1.     1. F
        1               81                7.     6730.        0.       26.    -1.     1. F
        1              139                6.     8070.        0.       26.    -1.     1. F
        1               69                8.     4912.        0.       66.    -1.     1. F
        1               86                4.     3995.        0.      268.    -1.     1. F
        1              111                6.    10580.        0.       35.    -1.     1. F
        1              104                4.     7613.        0.      576.    -1.     1. F
        1              135                7.     8820.        0.       53.    -1.     1. F
        1               70                6.     4233.        0.      576.    -1.     1. F
        1              110                8.     5949.        0.       37.    -1.     1. F
        1              120                8.    12302.        0.      576.    -1.     1. F
        1              102                5.    10261.        0.      469.    -1.     1. F
        1              130                4.     7019.        0.      460.    -1.     1. F
        1              134                5.     5199.        0.      358.    -1.     1. F
        1               83                3.    10923.        0.      576.    -1.     1. F
        1              119                7.     4958.        0.       19.    -1.     1. F
        1               82                3.    12190.        0.       20.    -1.     1. F
        1              100                7.    12279.        0.      576.    -1.     1. F
        1               89                3.     5103.        0.      576.    -1.     1. F
        1              106                5.     9710.        0.      576.    -1.     1. F
        1               96                6.     7993.        0.      576.    -1.     1. F
        1              116                3.    10166.        0.      576.    -1.     1. F
        1               90                7.     8121.        0.      121.    -1.     1. F
        1              128                5.    11425.        0.      285.    -1.     1. F
        1               97                7.     6519.        0.       65.    -1.     1. F
        1              118                5.     8594.        0.      576.    -1.     1. F
        1               93                6.     6078.        0.      394.    -1.     1. F
        1              121                8.    10061.        0.      576.    -1.     1. F
        1               58                8.     9950.        0.       14.    -1.     1. F
