BEGIN FCTP PROBLEM.    N320E         
 N320E          SOURCES=   50 , SINKS=  100 & MAX OPTOFV=UNKNOWN
ARCS
        1               70                7.      267.        0.       39.    -1.     1. F
        1              115                8.      267.        0.     1200.    -1.     1. F
        1               63                3.      563.        0.     2324.    -1.     1. F
        1              103                5.      217.        0.       70.    -1.     1. F
        1               51                8.      552.        0.       23.    -1.     1. F
        1               69                6.      735.        0.      402.    -1.     1. F
        1               73                3.      242.        0.      752.    -1.     1. F
        1               53                8.      376.        0.      342.    -1.     1. F
        1              141                5.      674.        0.     1265.    -1.     1. F
        1              111                7.      372.        0.      227.    -1.     1. F
        1              125                8.      266.        0.      766.    -1.     1. F
        1               55                8.      482.        0.      564.    -1.     1. F
        1              140                6.      539.        0.        4.    -1.     1. F
        1              102                6.      740.        0.      947.    -1.     1. F
        1               90                7.      666.        0.      695.    -1.     1. F
        1               78                5.      786.        0.      114.    -1.     1. F
        1              112                4.      683.        0.     1077.    -1.     1. F
        1               77                6.      704.        0.      912.    -1.     1. F
        1               76                8.      377.        0.       39.    -1.     1. F
        1               61                8.      658.        0.       27.    -1.     1. F
        1              128                6.      497.        0.     1154.    -1.     1. F
        1              122                5.      677.        0.      126.    -1.     1. F
        1              129                5.      355.        0.       32.    -1.     1. F
        1              126                6.      378.        0.       32.    -1.     1. F
        1              143                7.      408.        0.       56.    -1.     1. F
        1              121                3.      723.        0.      742.    -1.     1. F
        1               75                3.      480.        0.       53.    -1.     1. F
        1              118                8.      548.        0.      310.    -1.     1. F
        1               98                8.      624.        0.     2484.    -1.     1. F
        1              106                8.      408.        0.      157.    -1.     1. F
        1               59                7.      453.        0.      398.    -1.     1. F
        1               64                8.      518.        0.     1288.    -1.     1. F
        1               71                6.      264.        0.      162.    -1.     1. F
        1              119                3.      244.        0.      932.    -1.     1. F
        1               86                4.      609.        0.     1151.    -1.     1. F
        1              105                3.      753.        0.       51.    -1.     1. F
        1               79                6.      424.        0.       92.    -1.     1. F
        1               84                8.      273.        0.       41.    -1.     1. F
        1               88                8.      555.        0.     1527.    -1.     1. F
        1              100                8.      726.        0.     1313.    -1.     1. F
        1              134                4.      526.        0.       96.    -1.     1. F
        1              137                6.      662.        0.     1115.    -1.     1. F
        1               94                8.      765.        0.       42.    -1.     1. F
        1               93                4.      568.        0.        5.    -1.     1. F
        1              101                7.      737.        0.       37.    -1.     1. F
        1              133                5.      216.        0.       65.    -1.     1. F
        1              120                5.      392.        0.      336.    -1.     1. F
        1              146                4.      792.        0.       11.    -1.     1. F
        1               91                3.      760.        0.      319.    -1.     1. F
        1               68                3.      559.        0.       88.    -1.     1. F
        1               99                3.      681.        0.      256.    -1.     1. F
        1              113                6.      620.        0.        8.    -1.     1. F
        1               95                7.      227.        0.       77.    -1.     1. F
        1               83                4.      790.        0.      726.    -1.     1. F
        1               92                7.      491.        0.      645.    -1.     1. F
        1               58                3.      679.        0.      719.    -1.     1. F
        1               96                3.      601.        0.      432.    -1.     1. F
        1               62                6.      424.        0.      917.    -1.     1. F
        1              145                7.      308.        0.     1263.    -1.     1. F
        1               87                8.      726.        0.       57.    -1.     1. F
        1               72                5.      328.        0.       84.    -1.     1. F
        1              124                5.      251.        0.     1030.    -1.     1. F
        1              130                8.      734.        0.     1646.    -1.     1. F
        1               89                8.      694.        0.       48.    -1.     1. F
        1              107                7.      457.        0.        5.    -1.     1. F
        1               80                7.      455.        0.      563.    -1.     1. F
        1              144                5.      574.        0.      570.    -1.     1. F
        1              138                4.      631.        0.      590.    -1.     1. F
        1              139                5.      714.        0.     1476.    -1.     1. F
        1              114                4.      365.        0.      315.    -1.     1. F
        1              147                6.      662.        0.      659.    -1.     1. F
        1               85                7.      298.        0.      223.    -1.     1. F
        1               81                4.      529.        0.      206.    -1.     1. F
        1              109                5.      464.        0.       46.    -1.     1. F
        1              142                5.      215.        0.     1046.    -1.     1. F
        1              123                3.      595.        0.       94.    -1.     1. F
        1              108                8.      547.        0.     1019.    -1.     1. F
        1              132                7.      269.        0.      257.    -1.     1. F
        1               52                3.      559.        0.      476.    -1.     1. F
        1               97                4.      351.        0.      405.    -1.     1. F
        1               65                7.      261.        0.      727.    -1.     1. F
        1               67                8.      413.        0.      458.    -1.     1. F
        1              148                6.      415.        0.      101.    -1.     1. F
        1               56                7.      382.        0.       23.    -1.     1. F
        1              136                5.      785.        0.      485.    -1.     1. F
        1              131                6.      302.        0.      896.    -1.     1. F
        1               54                8.      411.        0.      126.    -1.     1. F
        1              117                8.      733.        0.      281.    -1.     1. F
        1               66                6.      295.        0.     1428.    -1.     1. F
        1               57                5.      326.        0.      261.    -1.     1. F
        1               60                8.      659.        0.      850.    -1.     1. F
        1              135                7.      690.        0.      127.    -1.     1. F
        1              110                4.      351.        0.      269.    -1.     1. F
        1               82                7.      455.        0.       63.    -1.     1. F
        1              149                5.      574.        0.      123.    -1.     1. F
        1              127                4.      685.        0.      128.    -1.     1. F
        1              104                5.      746.        0.      449.    -1.     1. F
        1              116                4.      365.        0.      388.    -1.     1. F
        1               74                6.      662.        0.      422.    -1.     1. F
        1              150                7.      227.        0.      533.    -1.     1. F
        2               57                8.      445.        0.      261.    -1.     1. F
        2              119                4.      709.        0.      308.    -1.     1. F
        2              137                8.      233.        0.      308.    -1.     1. F
        2               52                8.      341.        0.      308.    -1.     1. F
        2               56                6.      383.        0.       23.    -1.     1. F
        2               78                3.      441.        0.      114.    -1.     1. F
        2              121                8.      733.        0.      308.    -1.     1. F
        2              112                4.      793.        0.      308.    -1.     1. F
        2               72                3.      361.        0.       84.    -1.     1. F
        2              142                7.      348.        0.      308.    -1.     1. F
        2              145                5.      574.        0.      308.    -1.     1. F
        2               69                3.      518.        0.      308.    -1.     1. F
        2              101                5.      217.        0.       37.    -1.     1. F
        2              116                8.      407.        0.      308.    -1.     1. F
        2              123                5.      252.        0.       94.    -1.     1. F
        2              117                8.      486.        0.      281.    -1.     1. F
        2               82                3.      558.        0.       63.    -1.     1. F
        2               96                7.      297.        0.      308.    -1.     1. F
        2               87                7.      456.        0.       57.    -1.     1. F
        2              139                5.      784.        0.      308.    -1.     1. F
        2               70                8.      622.        0.       39.    -1.     1. F
        2              105                6.      739.        0.       51.    -1.     1. F
        2               89                7.      492.        0.       48.    -1.     1. F
        2               80                8.      626.        0.      308.    -1.     1. F
        2               64                8.      516.        0.      308.    -1.     1. F
        2              100                4.      210.        0.      308.    -1.     1. F
        2               51                4.      247.        0.       23.    -1.     1. F
        2              122                8.      769.        0.      126.    -1.     1. F
        2              110                6.      580.        0.      269.    -1.     1. F
        2              104                5.      217.        0.      308.    -1.     1. F
        2               53                4.      672.        0.      308.    -1.     1. F
        2              111                4.      634.        0.      227.    -1.     1. F
        2              106                8.      688.        0.      157.    -1.     1. F
        2              108                4.      753.        0.      308.    -1.     1. F
        2              114                6.      739.        0.      308.    -1.     1. F
        2              132                6.      417.        0.      257.    -1.     1. F
        2               77                7.      773.        0.      308.    -1.     1. F
        2              134                6.      223.        0.       96.    -1.     1. F
        2              149                6.      583.        0.      123.    -1.     1. F
        2              138                5.      426.        0.      308.    -1.     1. F
        2               79                3.      397.        0.       92.    -1.     1. F
        2               75                7.      544.        0.       53.    -1.     1. F
        2               67                5.      751.        0.      308.    -1.     1. F
        2               90                8.      695.        0.      308.    -1.     1. F
        2              107                6.      459.        0.        5.    -1.     1. F
        2               81                3.      681.        0.      206.    -1.     1. F
        2              113                4.      722.        0.        8.    -1.     1. F
        2               71                6.      505.        0.      162.    -1.     1. F
        2               98                8.      732.        0.      308.    -1.     1. F
        2               68                8.      727.        0.       88.    -1.     1. F
        2              131                6.      662.        0.      308.    -1.     1. F
        2              129                4.      208.        0.       32.    -1.     1. F
        2               54                5.      752.        0.      126.    -1.     1. F
        2              133                5.      743.        0.       65.    -1.     1. F
        2               73                8.      342.        0.      308.    -1.     1. F
        2              120                6.      379.        0.      308.    -1.     1. F
        2              144                7.      228.        0.      308.    -1.     1. F
        2              118                8.      487.        0.      308.    -1.     1. F
        2               60                4.      247.        0.      308.    -1.     1. F
        2               55                7.      493.        0.      308.    -1.     1. F
        2              143                4.      366.        0.       56.    -1.     1. F
        2               83                3.      238.        0.      308.    -1.     1. F
        2              148                7.      771.        0.      101.    -1.     1. F
        2              103                5.      428.        0.       70.    -1.     1. F
        2               85                7.      703.        0.      223.    -1.     1. F
        2               74                8.      447.        0.      308.    -1.     1. F
        2              126                8.      450.        0.       32.    -1.     1. F
        2              125                6.      339.        0.      308.    -1.     1. F
        2               59                8.      764.        0.      308.    -1.     1. F
        2               92                3.      716.        0.      308.    -1.     1. F
        2               94                7.      737.        0.       42.    -1.     1. F
        2              135                6.      302.        0.      127.    -1.     1. F
        2               58                8.      446.        0.      308.    -1.     1. F
        2               86                3.      523.        0.      308.    -1.     1. F
        2               99                3.      761.        0.      256.    -1.     1. F
        2               76                8.      482.        0.       39.    -1.     1. F
        2              141                5.      324.        0.      308.    -1.     1. F
        2               62                5.      353.        0.      308.    -1.     1. F
        2               63                8.      553.        0.      308.    -1.     1. F
        2              109                6.      419.        0.       46.    -1.     1. F
        2              146                6.      460.        0.       11.    -1.     1. F
        2              136                7.      590.        0.      308.    -1.     1. F
        2               66                5.      645.        0.      308.    -1.     1. F
        2               97                4.      250.        0.      308.    -1.     1. F
        2              127                6.      498.        0.      128.    -1.     1. F
        2               91                4.      210.        0.      308.    -1.     1. F
        2               61                8.      305.        0.       27.    -1.     1. F
        2              147                4.      277.        0.      308.    -1.     1. F
        2               65                6.      616.        0.      308.    -1.     1. F
        2              130                4.      561.        0.      308.    -1.     1. F
        2              128                7.      549.        0.      308.    -1.     1. F
        2              102                6.      339.        0.      308.    -1.     1. F
        2               84                6.      776.        0.       41.    -1.     1. F
        2               95                7.      421.        0.       77.    -1.     1. F
        2              124                5.      642.        0.      308.    -1.     1. F
        2               93                4.      528.        0.        5.    -1.     1. F
        2              115                8.      514.        0.      308.    -1.     1. F
        2              140                5.      255.        0.        4.    -1.     1. F
        2               88                7.      308.        0.      308.    -1.     1. F
        2              150                4.      367.        0.      308.    -1.     1. F
        3               52                8.      233.        0.      476.    -1.     1. F
        3              150                8.      625.        0.      533.    -1.     1. F
        3              110                5.      572.        0.      269.    -1.     1. F
        3              102                7.      653.        0.      916.    -1.     1. F
        3               91                3.      398.        0.      319.    -1.     1. F
        3               77                8.      444.        0.      912.    -1.     1. F
        3               62                4.      432.        0.      916.    -1.     1. F
        3               80                7.      385.        0.      563.    -1.     1. F
        3               76                3.      397.        0.       39.    -1.     1. F
        3              142                4.      598.        0.      916.    -1.     1. F
        3              105                6.      380.        0.       51.    -1.     1. F
        3               78                3.      361.        0.      114.    -1.     1. F
        3              141                7.      771.        0.      916.    -1.     1. F
        3               69                8.      237.        0.      402.    -1.     1. F
        3              118                5.      712.        0.      310.    -1.     1. F
        3               72                8.      342.        0.       84.    -1.     1. F
        3               55                6.      506.        0.      564.    -1.     1. F
        3              103                6.      499.        0.       70.    -1.     1. F
        3              138                7.      630.        0.      590.    -1.     1. F
        3              108                6.      619.        0.      916.    -1.     1. F
        3              134                6.      382.        0.       96.    -1.     1. F
        3              140                6.      662.        0.        4.    -1.     1. F
        3               74                3.      281.        0.      422.    -1.     1. F
        3               56                3.      680.        0.       23.    -1.     1. F
        3              126                5.      713.        0.       32.    -1.     1. F
        3              109                4.      563.        0.       46.    -1.     1. F
        3               68                3.      481.        0.       88.    -1.     1. F
        3              137                6.      222.        0.      916.    -1.     1. F
        3               51                6.      423.        0.       23.    -1.     1. F
        3              122                8.      628.        0.      126.    -1.     1. F
        3              133                6.      257.        0.       65.    -1.     1. F
        3               57                8.      235.        0.      261.    -1.     1. F
        3               53                6.      616.        0.      342.    -1.     1. F
        3              107                3.      406.        0.        5.    -1.     1. F
        3               61                4.      787.        0.       27.    -1.     1. F
        3              113                4.      316.        0.        8.    -1.     1. F
        3              116                8.      266.        0.      388.    -1.     1. F
        3              119                8.      513.        0.      916.    -1.     1. F
        3               98                6.      300.        0.      916.    -1.     1. F
        3               88                4.      289.        0.      916.    -1.     1. F
        3              115                6.      620.        0.      916.    -1.     1. F
        3              135                7.      371.        0.      127.    -1.     1. F
        3              143                6.      539.        0.       56.    -1.     1. F
        3               71                6.      704.        0.      162.    -1.     1. F
        3               79                3.      678.        0.       92.    -1.     1. F
        3              127                4.      597.        0.      128.    -1.     1. F
        3              132                7.      269.        0.      257.    -1.     1. F
        3              117                5.      677.        0.      281.    -1.     1. F
        3              124                6.      222.        0.      916.    -1.     1. F
        3               54                8.      235.        0.      126.    -1.     1. F
        3              148                6.      618.        0.      101.    -1.     1. F
        3              130                5.      356.        0.      916.    -1.     1. F
        3              139                7.      488.        0.      916.    -1.     1. F
        3               83                3.      362.        0.      726.    -1.     1. F
        3               63                8.      271.        0.      916.    -1.     1. F
        3              146                4.      207.        0.       11.    -1.     1. F
        3              106                8.      628.        0.      157.    -1.     1. F
        3              129                5.      215.        0.       32.    -1.     1. F
        3               85                3.      797.        0.      223.    -1.     1. F
        3               89                3.      477.        0.       48.    -1.     1. F
        3              131                5.      675.        0.      896.    -1.     1. F
        3              114                6.      583.        0.      315.    -1.     1. F
        3               65                8.      306.        0.      727.    -1.     1. F
        3              100                6.      259.        0.      916.    -1.     1. F
        3               59                3.      600.        0.      398.    -1.     1. F
        3               93                3.      478.        0.        5.    -1.     1. F
        3               84                7.      490.        0.       41.    -1.     1. F
        3               82                4.      789.        0.       63.    -1.     1. F
        3              101                7.      232.        0.       37.    -1.     1. F
        3               87                3.      282.        0.       57.    -1.     1. F
        3               60                8.      412.        0.      850.    -1.     1. F
        3               81                8.      656.        0.      206.    -1.     1. F
        3              123                5.      713.        0.       94.    -1.     1. F
        3               95                3.      478.        0.       77.    -1.     1. F
        3              144                5.      784.        0.      570.    -1.     1. F
        3              104                5.      571.        0.      449.    -1.     1. F
        3              125                6.      302.        0.      766.    -1.     1. F
        3               58                8.      764.        0.      719.    -1.     1. F
        3               99                7.      652.        0.      256.    -1.     1. F
        3              121                7.      409.        0.      742.    -1.     1. F
        3              112                3.      723.        0.      916.    -1.     1. F
        3               96                4.      682.        0.      432.    -1.     1. F
        3              120                5.      744.        0.      336.    -1.     1. F
        3               94                7.      652.        0.       42.    -1.     1. F
        3              128                4.      526.        0.      916.    -1.     1. F
        3               90                5.      605.        0.      695.    -1.     1. F
        3               86                8.      234.        0.      916.    -1.     1. F
        3              147                7.      590.        0.      659.    -1.     1. F
        3               75                7.      737.        0.       53.    -1.     1. F
        3               97                4.      365.        0.      405.    -1.     1. F
        3              111                5.      607.        0.      227.    -1.     1. F
        3               73                5.      464.        0.      752.    -1.     1. F
        3               64                4.      467.        0.      916.    -1.     1. F
        3              136                8.      346.        0.      485.    -1.     1. F
        3               67                7.      491.        0.      458.    -1.     1. F
        3              145                5.      394.        0.      916.    -1.     1. F
        3               66                4.      387.        0.      916.    -1.     1. F
        3               92                6.      660.        0.      645.    -1.     1. F
        3               70                7.      309.        0.       39.    -1.     1. F
        3              149                5.      286.        0.      123.    -1.     1. F
        4              131                6.      496.        0.      827.    -1.     1. F
        4               91                7.      772.        0.      319.    -1.     1. F
        4               62                8.      446.        0.      827.    -1.     1. F
        4               79                8.      656.        0.       92.    -1.     1. F
        4               75                5.      566.        0.       53.    -1.     1. F
        4              104                7.      373.        0.      449.    -1.     1. F
        4               59                8.      235.        0.      398.    -1.     1. F
        4              118                8.      689.        0.      310.    -1.     1. F
        4              128                7.      310.        0.      827.    -1.     1. F
        4              114                3.      594.        0.      315.    -1.     1. F
        4               64                5.      707.        0.      827.    -1.     1. F
        4              108                4.      683.        0.      827.    -1.     1. F
        4               74                6.      225.        0.      422.    -1.     1. F
        4               51                3.      719.        0.       23.    -1.     1. F
        4               76                5.      786.        0.       39.    -1.     1. F
        4              133                6.      496.        0.       65.    -1.     1. F
        4              122                5.      357.        0.      126.    -1.     1. F
        4              143                6.      619.        0.       56.    -1.     1. F
        4              106                3.      436.        0.      157.    -1.     1. F
        4              139                7.      409.        0.      827.    -1.     1. F
        4              121                3.      205.        0.      742.    -1.     1. F
        4              115                6.      781.        0.      827.    -1.     1. F
        4               69                3.      758.        0.      402.    -1.     1. F
        4              110                5.      536.        0.      269.    -1.     1. F
        4               67                6.      335.        0.      458.    -1.     1. F
        4               55                6.      453.        0.      564.    -1.     1. F
        4               63                7.      224.        0.      827.    -1.     1. F
        4              149                5.      604.        0.      123.    -1.     1. F
        4              137                4.      243.        0.      827.    -1.     1. F
        4              117                8.      548.        0.      281.    -1.     1. F
        4               71                3.      599.        0.      162.    -1.     1. F
        4              101                8.      547.        0.       37.    -1.     1. F
        4               72                5.      389.        0.       84.    -1.     1. F
        4               82                3.      396.        0.       63.    -1.     1. F
        4               83                4.      329.        0.      726.    -1.     1. F
        4               56                5.      673.        0.       23.    -1.     1. F
        4              111                4.      682.        0.      227.    -1.     1. F
        4               80                8.      517.        0.      563.    -1.     1. F
        4              135                4.      403.        0.      127.    -1.     1. F
        4               85                7.      543.        0.      223.    -1.     1. F
        4              102                5.      606.        0.      827.    -1.     1. F
        4              105                6.      579.        0.       51.    -1.     1. F
        4               65                5.      645.        0.      727.    -1.     1. F
        4               97                7.      507.        0.      405.    -1.     1. F
        4              136                7.      549.        0.      485.    -1.     1. F
        4               99                4.      749.        0.      256.    -1.     1. F
        4              116                4.      524.        0.      388.    -1.     1. F
        4              100                6.      379.        0.      827.    -1.     1. F
        4              127                5.      642.        0.      128.    -1.     1. F
        4              107                5.      359.        0.        5.    -1.     1. F
        4               58                7.      735.        0.      719.    -1.     1. F
        4              119                7.      547.        0.      827.    -1.     1. F
        4               70                8.      412.        0.       39.    -1.     1. F
        4               84                3.      476.        0.       41.    -1.     1. F
        4               60                7.      576.        0.      827.    -1.     1. F
        4              109                6.      459.        0.       46.    -1.     1. F
        4              144                7.      630.        0.      570.    -1.     1. F
        4               94                3.      283.        0.       42.    -1.     1. F
        4               90                4.      569.        0.      695.    -1.     1. F
        4               96                4.      709.        0.      432.    -1.     1. F
        4               77                3.      281.        0.      827.    -1.     1. F
        4              147                5.      574.        0.      659.    -1.     1. F
        4               68                6.      664.        0.       88.    -1.     1. F
        4              132                6.      417.        0.      257.    -1.     1. F
        4               54                7.      334.        0.      126.    -1.     1. F
        4              146                6.      664.        0.       11.    -1.     1. F
        4              120                7.      347.        0.      336.    -1.     1. F
        4              124                3.      794.        0.      827.    -1.     1. F
        4              134                6.      417.        0.       96.    -1.     1. F
        4              126                6.      700.        0.       32.    -1.     1. F
        4               92                3.      795.        0.      645.    -1.     1. F
        4              112                7.      312.        0.      827.    -1.     1. F
        4               53                5.      247.        0.      342.    -1.     1. F
        4              148                4.      277.        0.      101.    -1.     1. F
        4               57                8.      305.        0.      261.    -1.     1. F
        4               88                7.      226.        0.      827.    -1.     1. F
        4              125                3.      275.        0.      766.    -1.     1. F
        4               89                7.      386.        0.       48.    -1.     1. F
        4               81                3.      318.        0.      206.    -1.     1. F
        4               93                3.      602.        0.        5.    -1.     1. F
        4              141                4.      473.        0.      827.    -1.     1. F
        4              129                6.      497.        0.       32.    -1.     1. F
        4               86                7.      509.        0.      827.    -1.     1. F
        4               66                8.      483.        0.      827.    -1.     1. F
        4              130                6.      458.        0.      827.    -1.     1. F
        4               61                7.      616.        0.       27.    -1.     1. F
        4              142                7.      690.        0.      827.    -1.     1. F
        4              103                6.      419.        0.       70.    -1.     1. F
        4              123                8.      733.        0.       94.    -1.     1. F
        4               87                8.      445.        0.       57.    -1.     1. F
        4              138                5.      392.        0.      590.    -1.     1. F
        4              113                5.      427.        0.        8.    -1.     1. F
        4               98                6.      378.        0.      827.    -1.     1. F
        4              145                6.      742.        0.      827.    -1.     1. F
        4               95                5.      286.        0.       77.    -1.     1. F
        4               73                7.      386.        0.      752.    -1.     1. F
        4              140                8.      548.        0.        4.    -1.     1. F
        4               52                7.      702.        0.      476.    -1.     1. F
        4               78                5.      218.        0.      114.    -1.     1. F
        4              150                5.      604.        0.      533.    -1.     1. F
        5               66                4.      597.        0.     1428.    -1.     1. F
        5              114                3.      441.        0.      315.    -1.     1. F
        5               63                7.      736.        0.     1548.    -1.     1. F
        5              130                4.      632.        0.     1548.    -1.     1. F
        5              135                6.      497.        0.      127.    -1.     1. F
        5               60                8.      693.        0.      850.    -1.     1. F
        5               75                8.      342.        0.       53.    -1.     1. F
        5               55                8.      623.        0.      564.    -1.     1. F
        5              106                6.      660.        0.      157.    -1.     1. F
        5              125                7.      450.        0.      766.    -1.     1. F
        5              121                3.      794.        0.      742.    -1.     1. F
        5               72                5.      671.        0.       84.    -1.     1. F
        5              109                7.      372.        0.       46.    -1.     1. F
        5              142                6.      539.        0.     1046.    -1.     1. F
        5              101                7.      311.        0.       37.    -1.     1. F
        5              146                5.      324.        0.       11.    -1.     1. F
        5              144                7.      488.        0.      570.    -1.     1. F
        5              139                5.      394.        0.     1476.    -1.     1. F
        5              141                7.      731.        0.     1265.    -1.     1. F
        5              126                4.      279.        0.       32.    -1.     1. F
        5              145                4.      437.        0.     1263.    -1.     1. F
        5               80                8.      273.        0.      563.    -1.     1. F
        5              113                8.      689.        0.        8.    -1.     1. F
        5              100                4.      475.        0.     1313.    -1.     1. F
        5               61                4.      467.        0.       27.    -1.     1. F
        5              136                4.      528.        0.      485.    -1.     1. F
        5               94                7.      773.        0.       42.    -1.     1. F
        5              127                6.      461.        0.      128.    -1.     1. F
        5              116                3.      635.        0.      388.    -1.     1. F
        5               90                3.      600.        0.      695.    -1.     1. F
        5               97                6.      459.        0.      405.    -1.     1. F
        5              134                7.      730.        0.       96.    -1.     1. F
        5              122                4.      244.        0.      126.    -1.     1. F
        5               78                3.      602.        0.      114.    -1.     1. F
        5              132                4.      313.        0.      257.    -1.     1. F
        5              107                8.      689.        0.        5.    -1.     1. F
        5               98                4.      634.        0.     1548.    -1.     1. F
        5               64                8.      483.        0.     1288.    -1.     1. F
        5              112                6.      502.        0.     1077.    -1.     1. F
        5              129                7.      269.        0.       32.    -1.     1. F
        5               79                4.      790.        0.       92.    -1.     1. F
        5              102                6.      419.        0.      947.    -1.     1. F
        5              117                8.      593.        0.      281.    -1.     1. F
        5               59                6.      664.        0.      398.    -1.     1. F
        5               86                4.      528.        0.     1151.    -1.     1. F
        5               65                6.      664.        0.      727.    -1.     1. F
        5              120                7.      349.        0.      336.    -1.     1. F
        5              105                5.      463.        0.       51.    -1.     1. F
        5              138                4.      366.        0.      590.    -1.     1. F
        5               71                8.      373.        0.      162.    -1.     1. F
        5              140                6.      663.        0.        4.    -1.     1. F
        5               70                8.      447.        0.       39.    -1.     1. F
        5               76                7.      703.        0.       39.    -1.     1. F
        5               69                3.      599.        0.      402.    -1.     1. F
        5              133                7.      370.        0.       65.    -1.     1. F
        5               56                4.      352.        0.       23.    -1.     1. F
        5               74                3.      282.        0.      422.    -1.     1. F
        5               85                4.      329.        0.      223.    -1.     1. F
        5               84                8.      233.        0.       41.    -1.     1. F
        5               83                7.      385.        0.      726.    -1.     1. F
        5              143                7.      691.        0.       56.    -1.     1. F
        5              119                4.      402.        0.      932.    -1.     1. F
        5               53                7.      224.        0.      342.    -1.     1. F
        5               87                3.      362.        0.       57.    -1.     1. F
        5               73                4.      289.        0.      752.    -1.     1. F
        5              108                6.      259.        0.     1019.    -1.     1. F
        5               82                4.      329.        0.       63.    -1.     1. F
        5              148                7.      369.        0.      101.    -1.     1. F
        5              137                6.      584.        0.     1115.    -1.     1. F
        5               92                8.      624.        0.      645.    -1.     1. F
        5               58                6.      455.        0.      719.    -1.     1. F
        5               57                7.      546.        0.      261.    -1.     1. F
        5               95                7.      332.        0.       77.    -1.     1. F
        5              147                6.      460.        0.      659.    -1.     1. F
        5               81                8.      726.        0.      206.    -1.     1. F
        5               91                8.      274.        0.      319.    -1.     1. F
        5              149                7.      652.        0.      123.    -1.     1. F
        5               93                7.      227.        0.        5.    -1.     1. F
        5              110                8.      592.        0.      269.    -1.     1. F
        5               96                4.      431.        0.      432.    -1.     1. F
        5              115                8.      593.        0.     1200.    -1.     1. F
        5              124                5.      356.        0.     1030.    -1.     1. F
        5               67                3.      558.        0.      458.    -1.     1. F
        5               99                5.      570.        0.      256.    -1.     1. F
        5               89                4.      754.        0.       48.    -1.     1. F
        5               77                8.      585.        0.      912.    -1.     1. F
        5               88                3.      443.        0.     1527.    -1.     1. F
        5               62                3.      796.        0.      917.    -1.     1. F
        5              111                5.      711.        0.      227.    -1.     1. F
        5               54                6.      576.        0.      126.    -1.     1. F
