BEGIN FCTP PROBLEM.    N350C         
 N350C          SOURCES=   50 , SINKS=  100 & MAX OPTOFV=UNKNOWN
ARCS
        1              127                4.     3774.        0.      168.    -1.     1. F
        1              108                8.     3774.        0.       57.    -1.     1. F
        1              101                6.     3639.        0.      576.    -1.     1. F
        1               61                8.     2170.        0.      252.    -1.     1. F
        1               53                8.     3292.        0.      273.    -1.     1. F
        1              122                6.     4333.        0.        7.    -1.     1. F
        1              132                4.     2946.        0.       47.    -1.     1. F
        1               59                8.     2451.        0.      334.    -1.     1. F
        1              114                6.     2388.        0.      576.    -1.     1. F
        1               87                4.     2313.        0.       27.    -1.     1. F
        1              146                5.     3725.        0.      576.    -1.     1. F
        1               63                8.     5829.        0.      576.    -1.     1. F
        1              112                5.     2868.        0.      534.    -1.     1. F
        1               60                3.     4484.        0.      130.    -1.     1. F
        1              103                7.     2134.        0.      209.    -1.     1. F
        1              147                5.     5967.        0.      207.    -1.     1. F
        1               88                7.     2665.        0.      563.    -1.     1. F
        1              143                6.     3332.        0.       24.    -1.     1. F
        1              140                7.     2470.        0.      313.    -1.     1. F
        1               84                8.     1864.        0.      334.    -1.     1. F
        1               52                5.     6305.        0.      526.    -1.     1. F
        1              129                7.     2478.        0.      545.    -1.     1. F
        1               55                6.     1790.        0.      576.    -1.     1. F
        1              149                4.     2504.        0.      576.    -1.     1. F
        1              113                3.     3481.        0.       12.    -1.     1. F
        1              136                6.     3964.        0.      576.    -1.     1. F
        1              137                4.     5774.        0.      465.    -1.     1. F
        1              123                5.     3166.        0.      576.    -1.     1. F
        1              141                6.     5584.        0.      576.    -1.     1. F
        1               74                5.     3469.        0.      576.    -1.     1. F
        1               79                7.     4915.        0.      576.    -1.     1. F
        1               92                8.     2194.        0.        6.    -1.     1. F
        1              115                6.     3670.        0.      576.    -1.     1. F
        1              117                6.     3027.        0.      576.    -1.     1. F
        1               76                3.     5105.        0.      487.    -1.     1. F
        1               67                6.     4919.        0.       40.    -1.     1. F
        1              131                6.     3977.        0.       12.    -1.     1. F
        1               64                7.     3944.        0.       20.    -1.     1. F
        1               81                7.     3365.        0.       26.    -1.     1. F
        1              139                6.     4035.        0.       26.    -1.     1. F
        1               69                8.     2456.        0.       66.    -1.     1. F
        1               86                4.     1997.        0.      268.    -1.     1. F
        1              111                6.     5290.        0.       35.    -1.     1. F
        1              104                4.     3806.        0.      576.    -1.     1. F
        1              135                7.     4410.        0.       53.    -1.     1. F
        1               70                6.     2116.        0.      576.    -1.     1. F
        1              110                8.     2974.        0.       37.    -1.     1. F
        1              120                8.     6151.        0.      576.    -1.     1. F
        1              102                5.     5130.        0.      469.    -1.     1. F
        1              130                4.     3509.        0.      460.    -1.     1. F
        1              134                5.     2599.        0.      358.    -1.     1. F
        1               83                3.     5461.        0.      576.    -1.     1. F
        1              119                7.     2479.        0.       19.    -1.     1. F
        1               82                3.     6095.        0.       20.    -1.     1. F
        1              100                7.     6139.        0.      576.    -1.     1. F
        1               89                3.     2551.        0.      576.    -1.     1. F
        1              106                5.     4855.        0.      576.    -1.     1. F
        1               96                6.     3996.        0.      576.    -1.     1. F
        1              116                3.     5083.        0.      576.    -1.     1. F
        1               90                7.     4060.        0.      121.    -1.     1. F
        1              128                5.     5712.        0.      285.    -1.     1. F
        1               97                7.     3259.        0.       65.    -1.     1. F
        1              118                5.     4297.        0.      576.    -1.     1. F
        1               93                6.     3039.        0.      394.    -1.     1. F
        1              121                8.     5030.        0.      576.    -1.     1. F
        1               58                8.     4975.        0.       14.    -1.     1. F
        1               95                6.     3996.        0.      236.    -1.     1. F
        1               72                8.     5811.        0.      343.    -1.     1. F
        1               77                7.     3654.        0.       13.    -1.     1. F
        1               71                7.     2096.        0.        5.    -1.     1. F
        1              109                5.     2013.        0.      178.    -1.     1. F
        1              124                8.     4744.        0.      497.    -1.     1. F
        1               85                3.     2548.        0.      463.    -1.     1. F
        1               54                8.     5273.        0.       18.    -1.     1. F
        1               99                6.     2084.        0.      576.    -1.     1. F
        1              125                6.     4651.        0.      576.    -1.     1. F
        1               57                5.     3117.        0.      576.    -1.     1. F
        1               68                3.     3815.        0.      576.    -1.     1. F
        1               62                3.     3513.        0.       17.    -1.     1. F
        1              144                4.     1663.        0.      576.    -1.     1. F
        1               51                8.     3576.        0.       13.    -1.     1. F
        1               78                7.     3644.        0.      576.    -1.     1. F
        1              133                5.     3702.        0.       21.    -1.     1. F
        1               75                7.     2655.        0.      576.    -1.     1. F
        1              107                6.     5928.        0.        7.    -1.     1. F
        1               66                5.     4886.        0.      336.    -1.     1. F
        1               65                8.     3583.        0.       28.    -1.     1. F
        1              145                5.     4279.        0.      576.    -1.     1. F
        1              142                6.     4659.        0.      576.    -1.     1. F
        1               73                5.     5659.        0.       30.    -1.     1. F
        1               80                8.     1897.        0.      106.    -1.     1. F
        1               56                3.     2880.        0.      576.    -1.     1. F
        1              138                3.     1642.        0.      101.    -1.     1. F
        1               91                8.     4988.        0.      576.    -1.     1. F
        1              105                6.     3996.        0.      439.    -1.     1. F
        1               98                8.     2748.        0.       44.    -1.     1. F
        1              126                8.     4686.        0.       12.    -1.     1. F
        1               94                7.     2101.        0.       18.    -1.     1. F
        1              148                5.     2013.        0.       85.    -1.     1. F
        1              150                8.     2485.        0.      576.    -1.     1. F
        2               78                6.     4663.        0.      894.    -1.     1. F
        2              125                3.     3492.        0.     1520.    -1.     1. F
        2               96                7.     2665.        0.     1478.    -1.     1. F
        2               56                8.     6114.        0.     1000.    -1.     1. F
        2               69                6.     2683.        0.       66.    -1.     1. F
        2               55                5.     4537.        0.      698.    -1.     1. F
        2              133                5.     4263.        0.       21.    -1.     1. F
        2              100                7.     6183.        0.     1671.    -1.     1. F
        2              131                4.     1954.        0.       12.    -1.     1. F
        2              118                3.     6361.        0.      679.    -1.     1. F
        2              130                6.     3972.        0.      460.    -1.     1. F
        2              119                3.     2206.        0.       19.    -1.     1. F
        2               54                8.     2167.        0.       18.    -1.     1. F
        2              115                5.     3428.        0.     1140.    -1.     1. F
        2              139                7.     3272.        0.       26.    -1.     1. F
        2              121                5.     5981.        0.      618.    -1.     1. F
        2               73                5.     3466.        0.       30.    -1.     1. F
        2              140                7.     4726.        0.      313.    -1.     1. F
        2               93                8.     4995.        0.      394.    -1.     1. F
        2              104                6.     5918.        0.     1340.    -1.     1. F
        2              128                7.     5522.        0.      285.    -1.     1. F
        2               72                3.     4474.        0.      343.    -1.     1. F
        2              101                7.     6145.        0.     1333.    -1.     1. F
        2               68                6.     5633.        0.      744.    -1.     1. F
        2              106                7.     2139.        0.     1554.    -1.     1. F
        2              148                4.     1938.        0.       85.    -1.     1. F
        2               52                4.     3104.        0.      526.    -1.     1. F
        2              122                5.     5417.        0.        7.    -1.     1. F
        2               89                3.     4173.        0.     1636.    -1.     1. F
        2               66                8.     2173.        0.      336.    -1.     1. F
        2               53                4.     2335.        0.      273.    -1.     1. F
        2               87                7.     5908.        0.       27.    -1.     1. F
        2               74                5.     2830.        0.      871.    -1.     1. F
        2               79                7.     4917.        0.     1182.    -1.     1. F
        2               95                3.     4452.        0.      236.    -1.     1. F
        2               70                5.     3754.        0.     2026.    -1.     1. F
        2               62                8.     5549.        0.       17.    -1.     1. F
        2               80                5.     2349.        0.      106.    -1.     1. F
        2              146                5.     4274.        0.      752.    -1.     1. F
        2              103                7.     4057.        0.      209.    -1.     1. F
        2               67                5.     3115.        0.       40.    -1.     1. F
        2               59                8.     3008.        0.      334.    -1.     1. F
        2              127                5.     4860.        0.      168.    -1.     1. F
        2              109                6.     3041.        0.      178.    -1.     1. F
        2               83                3.     5105.        0.      895.    -1.     1. F
        2               71                5.     2622.        0.        5.    -1.     1. F
        2               91                7.     3930.        0.     1314.    -1.     1. F
        2              142                6.     1777.        0.     1038.    -1.     1. F
        2               51                5.     4253.        0.       13.    -1.     1. F
        2              136                7.     4075.        0.      663.    -1.     1. F
        2               76                5.     1985.        0.      487.    -1.     1. F
        2               57                8.     1883.        0.      930.    -1.     1. F
        2               58                5.     4893.        0.       14.    -1.     1. F
        2               77                6.     4601.        0.       13.    -1.     1. F
        2              141                7.     6162.        0.     1256.    -1.     1. F
        2              114                4.     2533.        0.      671.    -1.     1. F
        2              117                3.     2518.        0.      758.    -1.     1. F
        2              120                5.     5984.        0.      730.    -1.     1. F
        2               97                4.     3132.        0.       65.    -1.     1. F
        2               63                7.     6205.        0.     1291.    -1.     1. F
        2              113                7.     2142.        0.       12.    -1.     1. F
        2               60                4.     2825.        0.      130.    -1.     1. F
        2              144                4.     5491.        0.      980.    -1.     1. F
        2               99                8.     4117.        0.      756.    -1.     1. F
        2               82                8.     3303.        0.       20.    -1.     1. F
        2              145                7.     4730.        0.     1409.    -1.     1. F
        2              137                5.     4825.        0.      465.    -1.     1. F
        2              135                4.     6048.        0.       53.    -1.     1. F
